celebrity,season,placement,celebrity_industry,celebrity_homecountry/region,Week1_Feasible_Width,Week1_IQR,Week1_Relative_Uncertainty,Week2_Feasible_Width,Week2_IQR,Week2_Relative_Uncertainty,Week3_Feasible_Width,Week3_IQR,Week3_Relative_Uncertainty,Week4_Feasible_Width,Week4_IQR,Week4_Relative_Uncertainty,Week5_Feasible_Width,Week5_IQR,Week5_Relative_Uncertainty,Week6_Feasible_Width,Week6_IQR,Week6_Relative_Uncertainty,Week7_Feasible_Width,Week7_IQR,Week7_Relative_Uncertainty,Week8_Feasible_Width,Week8_IQR,Week8_Relative_Uncertainty,Week9_Feasible_Width,Week9_IQR,Week9_Relative_Uncertainty,Week10_Feasible_Width,Week10_IQR,Week10_Relative_Uncertainty,Week11_Feasible_Width,Week11_IQR,Week11_Relative_Uncertainty
Jake Pavelka,10,7,TV Personality,United States,0.209555378,0.046821138839921804,0.6749783610455565,0.18027803,0.046821138839921804,0.6749783610455565,0.261073744,0.0493376893987002,0.6457492424442838,0.185509591,0.050500675541471196,0.607697497076071,0.352591156,0.0540771664659858,0.5945388495869453,0.166067139,0.05853502699580791,0.578155265501217,,,,,,,,,,,,,,,
David Hasselhoff,11,12,Actor/Actress,United States,0.120673846,0.0384982751069083,0.5633876511905012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florence Henderson,11,8,Actor/Actress,United States,0.156682329,0.04837901303136959,0.6232655728019068,0.136860328,0.049589045380996705,0.5977556725519445,0.158355326,0.052778749324591395,0.5913923628594481,0.191781331,0.053850190199388095,0.5622678373959468,0.183130183,0.05705255344863881,0.5473148501498728,,,,,,,,,,,,,,,,,,
Kyle Massey,11,2,Actor/Actress,United States,0.502197643,0.09593920386552081,0.9940293551894221,0.33784822,0.1013047531671861,0.9848675068274133,0.205419864,0.1063190582993502,0.9652924826371813,0.270934721,0.1066843372041349,0.9074362532357013,0.161669733,0.1125245398204149,0.8848825933846273,0.259646868,0.11790953868735879,0.8444301714974193,0.208135477,0.13038818120471649,0.7557227823579941,0.33584239,0.14055143310321092,0.7144135819096353,0.504380965,0.15173965438192358,0.6564214194851332,0.516060099,0.1630660279293401,0.5758877769884923,,,
Jennifer Grey,11,1,Actor/Actress,United States,0.939026039,0.1595333439081772,0.7391288092748519,0.926748194,0.1672277302810699,0.7349795910099035,0.504519887,0.1738552508266158,0.72156776624007,0.934162359,0.17937638713175919,0.7044320891549559,0.505489505,0.18519115377308398,0.6784630407272919,0.211573856,0.19535427758755422,0.6591372211728093,1.0,0.20981162386604582,0.5933940230611844,1.0,0.22268019984675796,0.5624895994764668,0.763142895,0.23367666763163414,0.5153760428585676,0.694769987,0.2513169001106949,0.4656365807899602,,,
Rick Fox,11,6,Athlete,Canada,0.254395286,0.05652459933687961,0.7940587011519048,0.206320842,0.059002801230274605,0.7705996004557533,0.504519887,0.0608142645340965,0.7349365519497092,0.218974413,0.0646142880459058,0.7226549691085639,0.340649341,0.0669804129580075,0.6853792435979816,0.346195825,0.07165991171863338,0.6551484912842062,0.255383183,0.0824436619025222,0.592608349360009,,,,,,,,,,,,
Kurt Warner,11,5,Athlete,United States,0.214080916,0.0544686447603087,0.7378168226737994,0.206320842,0.05632654523651961,0.713024729088483,0.205419864,0.0589637982234877,0.6918834395478631,0.166769681,0.0606377605882845,0.6605607666765653,0.340649341,0.06384182541881331,0.6396733619922829,0.179404216,0.0695679034040631,0.6236022245603493,0.33812283,0.07466317635517951,0.5400901860577344,0.274515802,0.0828918563289967,0.5162728689653879,,,,,,,,,
Margaret Cho,11,10,Comedian,United States,0.120673846,0.0370786488412357,0.590138653440761,0.125666858,0.039149452158126596,0.5826070616933771,0.118524036,0.04100856145511869,0.5650745417944826,,,,,,,,,,,,,,,,,,,,,,,,
Michael Bolton,11,11,Singer/Rapper,United States,0.129686765,0.0378888981595781,0.5436098738943375,0.127490448,0.039954377780637894,0.536267673351265,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandy,11,4,Singer/Rapper,United States,0.502197643,0.06244137422126,0.8691087345194483,0.206320842,0.0645187656903039,0.8344917746570165,0.504519887,0.0675603209305183,0.8100767295305007,0.511168184,0.06987027506993901,0.776902517330529,0.898322898,0.07316128673160291,0.7398009630128934,0.888159346,0.0797203437925936,0.7171119052903336,1.0,0.0867348398263651,0.6072593715462031,1.0,0.096725761162635,0.5843714892977875,0.339171287,0.1058131821114281,0.5363871045914512,,,,,,
The Situation,11,9,TV Personality,United States,0.120673846,0.0397166402791775,0.5745035943012875,0.125666858,0.0414292709864541,0.561386810933762,0.158355326,0.0442476006006474,0.5562081818533848,0.143969932,0.04743986909334,0.5536687876422391,,,,,,,,,,,,,,,,,,,,,
Audrina Patridge,11,7,TV Personality,United States,0.214080916,0.1179141442838083,0.7791007329104728,0.502257443,0.1218791861882805,0.7610040116730008,0.917625059,0.129726395167794,0.7598960622983241,0.344496518,0.1341521069818419,0.7370654780160946,0.208777209,0.1426114723797799,0.7256420666824628,0.509652352,0.1527167372988642,0.7089450523805432,,,,,,,,,,,,,,,
Bristol Palin,11,3,TV Personality,United States,0.156682329,0.0730348638498114,0.9945317840324598,0.33784822,0.07601514251056961,0.9699240679525954,0.127178487,0.07958950512902091,0.9418586854865513,0.150802989,0.0826316067184441,0.9135422005005885,0.151067651,0.0853575990503464,0.8715333892819118,0.180329797,0.08990317850810639,0.8315376038240839,0.1774347,0.10191837657168161,0.7529843432800153,0.222623509,0.110739563970322,0.7096292142747461,0.26752886,0.1186770377712307,0.6443355892979512,0.357419777,0.13137014031499059,0.5753053312050612,,,
Ralph Macchio,12,4,Actor/Actress,United States,0.934090211,0.0659643100220144,0.7600413359313872,0.256936944,0.0659643100220144,0.7600413359313872,0.211202953,0.06800773483778769,0.7312024432036557,0.502422184,0.0706937997289268,0.7066519006234109,0.182113918,0.0738673599983524,0.6798706977763991,0.179606296,0.07807437021465231,0.650588872278912,1.0,0.082409765703012,0.6211825516545992,0.223056923,0.0890437743723201,0.5759514063801514,0.295729681,0.09596833905109112,0.5303141707548816,,,,,,
Chelsea Kane,12,3,Actor/Actress,United States,0.341374863,0.21792506196159772,0.9939116045849331,0.156720317,0.21792506196159772,0.9939116045849331,0.339557196,0.22400960934039482,0.9723469546146541,0.903969148,0.2293587024430091,0.9424282411388683,0.50257232,0.2375553970549552,0.9184816939871423,1.0,0.2479745406120593,0.8884422900790423,0.33686336,0.2522570065185049,0.83635173059731,0.811518462,0.2743567952472844,0.814267000823988,0.810623298,0.29120222882337143,0.7634650035794348,1.0,0.3123018863524639,0.6972247692688903,,,
Kirstie Alley,12,2,Actor/Actress,United States,0.502410459,0.082057601463469,0.8909281123747357,0.209245259,0.082057601463469,0.8909281123747357,0.211202953,0.0836369168893984,0.8508018714135643,0.151858114,0.0885946542486515,0.840758863905754,0.213392062,0.0916794761224494,0.8066370240212388,0.256931944,0.09621419122138479,0.7685753535045898,0.209000568,0.10030801954590661,0.725634101908442,0.337169487,0.10475429651092749,0.6588258368144282,0.368784326,0.11368296292062222,0.610290771888255,0.346049601,0.1274127402793508,0.5645026451444465,,,
Hines Ward,12,1,Athlete,South Korea,0.341374863,0.20835987786188312,0.9362346663270128,1.0,0.20835987786188312,0.9362346663270128,1.0,0.2146484300893864,0.9159596339265538,0.502422184,0.2222283101560188,0.8970788209725559,0.889157758,0.2329263724958559,0.8858021105805409,0.33703037,0.2392419854011622,0.8421917832271799,1.0,0.24787572148588707,0.8087553518761397,0.501918077,0.2636435387199856,0.7704099370428233,0.527654574,0.28058268193156954,0.7246100373275618,1.0,0.3020139525104103,0.66941023205782,,,
Sugar Ray Leonard,12,9,Athlete,United States,0.125580531,0.040634128611733204,0.5733447678711243,0.125999918,0.040634128611733204,0.5733447678711243,0.136081881,0.0425936570883288,0.5596785208007548,0.137114672,0.045098657310216,0.5477883637841205,,,,,,,,,,,,,,,,,,,,,
Chris Jericho,12,7,Athlete,United States,0.212546386,0.049003308068593106,0.693044963370003,1.0,0.049003308068593106,0.693044963370003,0.211202953,0.050418331887184496,0.6588620378724052,0.258485146,0.053038559042895,0.6401192881563715,0.50257232,0.055350319134097895,0.611981832257612,0.163463492,0.05989840160031139,0.590570133597665,,,,,,,,,,,,,,,
Petra Nemcova,12,8,Model,Czechoslovakia,0.155951063,0.0467828888976146,0.574000355009415,0.156720317,0.0467828888976146,0.574000355009415,1.0,0.048433396112943006,0.5546932476112242,0.258485146,0.05240687712838629,0.5533595098743633,0.182113918,0.0545267285717395,0.5293952710598517,,,,,,,,,,,,,,,,,,
Mike Catherwood,12,11,Radio Personality,United States,0.118979886,0.04197849556511861,0.5828593544290605,0.125999918,0.04197849556511861,0.5828593544290605,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romeo,12,5,Singer/Rapper,United States,0.212546386,0.0595664151384926,0.705324981584289,1.0,0.0595664151384926,0.705324981584289,0.136081881,0.061523368628663304,0.6773511501139058,0.258485146,0.0647615348350997,0.6631475533372369,0.50257232,0.06823470357216561,0.644272002993504,1.0,0.0736490507653039,0.6247107122336367,0.209000568,0.0784810887109224,0.5978572477604522,0.255754231,0.0880576544074731,0.5783191721538128,,,,,,,,,
Wendy Williams,12,10,TV Personality,United States,0.126056957,0.039374734596165605,0.5524160455466285,0.125999918,0.039374734596165605,0.5524160455466285,0.129884542,0.0413652364997626,0.5403322961023814,,,,,,,,,,,,,,,,,,,,,,,,
Kendra Wilkinson,12,6,TV Personality,United States,0.155951063,0.059643675010362204,0.6385504003742317,0.178220741,0.059643675010362204,0.6385504003742317,0.339557196,0.06214792472923639,0.6222192068025421,0.134815804,0.0643199031656009,0.5979164970675704,0.182113918,0.06820445880908481,0.5886642061784815,0.209982,0.07258594804271132,0.5674296702403402,0.25860819,0.07737670995753891,0.5463890020910596,,,,,,,,,,,,
Elisabetta Canalis,13,11,Actor/Actress,Italy,0.10679411,0.06829010072698649,0.624524493566421,0.254474305,0.07200252985473579,0.6248346260373341,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Arquette,13,6,Actor/Actress,United States,0.177396022,0.0476066297849749,0.7073291050598257,0.124044659,0.049807721729021995,0.6960541143054819,0.257373966,0.0518540045484978,0.6451513146497403,0.210512316,0.05535564605883339,0.6070343960239887,0.507973723,0.060333623939817796,0.5969903213341798,0.269565813,0.06426831788894388,0.5766471582673252,0.209536314,0.06680137360603558,0.5364987996156799,,,,,,,,,,,,
Ricki Lake,13,3,Actor/Actress,United States,0.255747869,0.0709545371448326,0.9605335964283109,0.921297195,0.0734888887103505,0.9371885481293821,0.913902051,0.07773841335932669,0.8810989725805316,0.916505981,0.0831025251434366,0.8318228017532344,0.257968723,0.0883285814502918,0.796556589110799,1.0,0.0911410270520563,0.7507578517166408,0.847529039,0.09491414480527559,0.6977121741337821,0.515439015,0.10062644762191181,0.6483666278008189,0.782685771,0.1124108532756421,0.6243761260007504,0.335295335,0.1193641777360834,0.5381152711879285,,,
J.R. Martinez,13,1,Actor/Actress,United States,1.0,0.08901635695917579,0.8519353574511269,0.502237152,0.09169758020110659,0.8312763585377477,0.502104705,0.0988348842527101,0.8082723994997842,0.507172033,0.10343884291534629,0.7581998443688582,0.89891367,0.1112518185342678,0.7452786491100416,1.0,0.11467103366401529,0.7050057102037189,0.258517423,0.1238854579816969,0.6876749550272399,0.831646232,0.1319011087549976,0.6515590547798892,0.361452003,0.1393873234066906,0.5970684313640285,0.500981395,0.15500713374866537,0.5546092251760605,,,
Metta World Peace (Ron),13,12,Athlete,United States,0.102109704,0.0340144370358108,0.5641462749289087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope Solo,13,4,Athlete,United States,0.336398863,0.0578749516450729,0.7742227524481022,0.135075936,0.059712395876989205,0.75021027623248,0.257373966,0.0635558304423144,0.7125580564605198,0.344487608,0.0662900892339258,0.6583168374239088,0.257968723,0.07220434346441419,0.6485976839539295,0.193751767,0.0756637166849653,0.6194310402720701,0.337873959,0.0819641814954736,0.6052331526395083,0.515439015,0.08815557291434101,0.569872279678644,0.293234761,0.09390931892809351,0.520717933879994,,,,,,
Chynna Phillips,13,9,Singer/Rapper,United States,1.0,0.0431722241202728,0.6016210468254103,0.254474305,0.0454768560942385,0.5934476698995428,0.502104705,0.0487290575359635,0.5631696960759611,0.183393078,0.052637255782613496,0.5350001813209236,,,,,,,,,,,,,,,,,,,,,
Kristin Cavallari,13,10,TV Personality,United States,0.208276931,0.07241422466781929,0.7108733825107638,0.502237152,0.07578413223433131,0.7028001943216092,0.257373966,0.08249656449179979,0.6843360786674382,,,,,,,,,,,,,,,,,,,,,,,,
Carson Kressley,13,8,TV Personality,United States,0.155995128,0.0398961771843124,0.6647929124149975,0.124044659,0.041060740365111405,0.6420185938832378,0.132370216,0.0447664254034525,0.6195218315360068,0.12650622,0.0495327981597367,0.6016371145878654,0.14890867,0.05278639606847649,0.5795076133400623,,,,,,,,,,,,,,,,,,
Chaz Bono,13,7,TV Personality,United States,0.155995128,0.0418168510695454,0.6515365660964229,0.105558634,0.043019881641580104,0.6301444612472736,0.124022633,0.0460351973880318,0.5998604055863063,0.183393078,0.0497520848575833,0.5757585857035858,0.15955304,0.05411922600695339,0.5661922326572943,0.171227883,0.05733861866928171,0.5459246463376427,,,,,,,,,,,,,,,
Nancy Grace,13,5,TV Personality,United States,0.125416918,0.0488101907862845,0.7271105163921645,0.254474305,0.0509034738844438,0.7145395597117343,0.125154698,0.0553115844624786,0.6870466613970664,0.183393078,0.0585392128030898,0.6438153116322579,0.180836064,0.0630063130904255,0.6277986415005412,0.353406988,0.0668669690705953,0.6069677791212623,0.183137685,0.07353995257647482,0.5960328441532324,0.23009983,0.07739938935735799,0.5501772933296945,,,,,,,,,
Rob Kardashian,13,2,TV Personality,United States,0.125416918,0.17228840467061213,0.6973317666297837,0.254474305,0.17760463355666678,0.6887409991082369,0.257373966,0.1876361633086759,0.6677710725738322,0.344487608,0.19633713256072544,0.6380446753803419,0.507973723,0.200573066871614,0.6051580127999547,0.220463928,0.2102402701860583,0.5915395678532837,0.503407969,0.222061388193237,0.5765646809352876,0.260607761,0.23017229760853403,0.5407556453986135,0.504214849,0.24257409860936258,0.5078413127100625,0.668629063,0.26293971259695953,0.4703758379939432,,,
William Levy,14,3,Actor/Actress,Cuba,0.338264938,0.0880431938383118,1.3981418576615157,0.335804981,0.0880431938383118,1.3981418576615157,0.501780714,0.0914592979894134,1.3663007196961479,0.178089921,0.0954120248293713,1.317554208273306,1.0,0.0994027849639964,1.2799301364498386,0.338487714,0.1068502213156442,1.2592313820568886,0.337864659,0.1101957266441275,1.1747965208783149,0.840958593,0.11756159621485379,1.121341711002163,0.502168913,0.1450652439016608,0.9526427263836584,0.501861048,0.1508193572320366,0.5422811376036327,,,
Jack Wagner,14,11,Actor/Actress,United States,0.256468981,0.042930285473475806,0.5753938410790049,0.136122416,0.042930285473475806,0.5753938410790049,0.150997551,0.044223066132790805,0.5598865774570048,,,,,,,,,,,,,,,,,,,,,,,,
Sherri Sheperd,14,10,Actor/Actress,United States,0.256468981,0.036276745213959405,0.5660415147130289,0.173463699,0.036276745213959405,0.5660415147130289,0.150997551,0.0373361622768114,0.5474835201161916,0.122532699,0.0386730910405977,0.5239239113215016,,,,,,,,,,,,,,,,,,,,,
Jaleel White,14,7,Actor/Actress,United States,1.0,0.0445544495722552,0.6158227840779246,0.151861004,0.0445544495722552,0.6158227840779246,0.207122857,0.0463548059125739,0.6043592588139801,0.178089921,0.0485184015312661,0.5862879651695618,0.18004119,0.0503984461573021,0.5673650068737454,0.503866367,0.05235913855305589,0.5435601288495198,0.173004523,0.055343464373029505,0.5197801403655875,,,,,,,,,,,,
Roshon Fegan,14,6,Actor/Actress,United States,0.256468981,0.1112891149749324,0.7583623195964034,1.0,0.1112891149749324,0.7583623195964034,0.207122857,0.11735701835199819,0.7611107555858162,0.502140923,0.1227358808908215,0.7485718554029773,0.207130857,0.1275481855449409,0.7328697854503601,0.163868562,0.1347146276622257,0.7234415112331569,0.204890632,0.13923983683898103,0.6942009845503108,0.501524052,0.1482832983300124,0.6762359651442506,,,,,,,,,
Melissa Gilbert,14,5,Actor/Actress,United States,0.111090111,0.0456637780209355,0.6506543779010755,0.112234658,0.0456637780209355,0.6506543779010755,0.150997551,0.0475108549588969,0.6396686891606685,0.178089921,0.0494325799837627,0.6167706830132195,0.145617321,0.051808793353538204,0.6020102229550085,0.220125171,0.0541636219289308,0.5819869920545188,0.157623176,0.05742298666978851,0.5619670331469921,0.177350031,0.061212445938970905,0.5385935631483042,,,,,,,,,
Martina Navratilova,14,12,Athlete,Czechoslovakia,0.111090111,0.03411314548880231,0.5546541367698238,0.103424641,0.03411314548880231,0.5546541367698238,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Driver,14,1,Athlete,United States,0.134707222,0.08696305859681769,1.3552535335862754,0.204448967,0.08696305859681769,1.3552535335862754,0.255342143,0.08843030047080461,1.2988636187085534,0.915849828,0.0921453348391651,1.255811537410133,0.339279048,0.0961904862566842,1.2155784169071042,0.259672546,0.10058449621618751,1.167440992985882,0.337864659,0.10414159102732182,1.0976077621218416,0.336381437,0.111297809792032,1.051949816437335,0.337671159,0.13962094293134308,0.9130773701413349,0.501861048,0.1421434134719263,0.5137327271394161,,,
Gavin DeGraw,14,9,Singer/Rapper,United States,0.111090111,0.0382561869651618,0.5669334125609117,0.136122416,0.0382561869651618,0.5669334125609117,0.150997551,0.040345104046641496,0.5638989913841311,0.20942606,0.042772668439163705,0.5533494616306569,0.137365238,0.0448271798827819,0.538420460239171,,,,,,,,,,,,,,,,,,
Gladys Knight,14,8,Singer/Rapper,United States,0.256468981,0.04381719047281239,0.6165754303028979,0.105401936,0.04381719047281239,0.6165754303028979,0.150997551,0.0453283028769384,0.6030809465086568,0.11413309,0.047175637142247304,0.5819872659623776,0.16196551,0.048286324341363,0.5559125332507985,0.156941492,0.0506919745917907,0.5388462689999666,,,,,,,,,,,,,,,
Katherine Jenkins,14,2,Singer/Rapper,Wales,1.0,0.1540455680549218,0.8515764249964566,1.0,0.1540455680549218,0.8515764249964566,0.921717792,0.15757751046642288,0.8330973388043126,0.25750073,0.1614084183737554,0.8055277342712026,1.0,0.16848836219931823,0.7974470839650434,0.901118201,0.17433567991850618,0.7743450757316129,0.504082193,0.18412761471914613,0.7600364188999322,0.336381437,0.1881677422812713,0.7157121698739173,0.256506739,0.2239237369803845,0.6424311119281351,0.669148063,0.2516775530707012,0.45010198373921645,,,
Maria Menounos,14,4,TV Personality,United States,0.134707222,0.171487574148081,0.6512230331346481,0.335804981,0.171487574148081,0.6512230331346481,0.336894762,0.17747347088128237,0.6453562095800812,0.502140923,0.1839311558449265,0.6320803713621829,0.339279048,0.1950314914181241,0.6351249650107212,0.183437642,0.2053699351973874,0.6294910044842263,0.86957478,0.21425182118202002,0.613409009292423,0.206713829,0.2344300006042562,0.6193087305800453,0.756506739,0.2899514432835468,0.5815450633187018,,,,,,
Gilles Marini,15,6,Actor/Actress,France,0.500899159,0.0939388922694324,0.9238948806656755,0.500900797,0.0998362351874672,0.9344629040207354,0.253584622,0.10378621308822299,0.9047005461665567,1.0,0.1149128789640642,0.8470227774209441,0.502244719,0.12155695863460399,0.8291874793760373,0.206619168,0.12155695863460399,0.8291874793760373,0.211137388,0.15050504440444382,0.7135002987815016,0.501807298,0.15050504440444382,0.7135002987815016,,,,,,,,,
Sabrina Bryan,15,8,Actor/Actress,United States,0.337542743,0.2526005468232476,0.9165088745046339,0.927488732,0.26118733378100556,0.9100164013910843,0.253584622,0.27494375875080346,0.9037756065258304,0.172864173,0.3086699605180093,0.8814850827321422,0.881592299,0.32664919661943115,0.8753764162301794,1.0,0.32664919661943115,0.8753764162301794,,,,,,,,,,,,,,,
Kirstie Alley,15,7,Actor/Actress,United States,0.092786171,0.042333446027774196,1.1301778368725175,0.099766008,0.0439192472336649,1.09779292536233,0.117283933,0.046226226042676205,1.050252883130527,0.128870736,0.050853588217432806,0.9202016262650111,0.151035404,0.0536762625966842,0.881056690150385,0.206619168,0.0536762625966842,0.881056690150385,0.169981885,0.0560406567063851,0.5696838666362586,0.157724815,0.0560406567063851,0.5696838666362586,,,,,,,,,
Kelly Monaco,15,3,Actor/Actress,United States,0.171169129,0.08380091202039891,1.2123632424351878,0.10612942,0.0862790604479875,1.1848769006860023,1.0,0.08996203642167849,1.148060443611078,0.337473893,0.09804769955427811,1.0417746146523086,0.134115733,0.10349959757250349,1.0116349360964685,0.149472882,0.10349959757250349,1.0116349360964685,0.340209992,0.11522801611780702,0.769531776429885,0.204277111,0.11522801611780702,0.769531776429885,0.259835553,0.1303452529922504,0.6425475296986823,0.501266337,0.14557924694890761,0.5210208446219875,,,
Apolo Anton Ohno,15,5,Athlete,United States,0.254505796,0.06060898067344779,1.1393707823125026,0.252702391,0.0638710279435759,1.131105144005023,0.253584622,0.0668557791576058,1.0852436888680475,0.150826794,0.0747972074779529,0.9915141884907757,0.502244719,0.0791437674266438,0.9592116410760919,1.0,0.0791437674266438,0.9592116410760919,0.177660569,0.08770526568055778,0.686133976929226,0.501807298,0.08770526568055778,0.686133976929226,0.335819083,0.0994151313944133,0.5595649734409409,,,,,,
Emmitt Smith,15,4,Athlete,United States,0.934718364,0.043400010657482,1.24391209640426,0.149297122,0.0443731837519578,1.177703241724015,0.128357302,0.0469256903249546,1.126413649315981,0.205891798,0.0535012291768131,1.0151795835661026,0.168343956,0.0558721472609281,0.9527844974337695,0.132715863,0.0558721472609281,0.9527844974337695,0.259799078,0.06404122757549281,0.6758226597779049,0.251732797,0.06404122757549281,0.6758226597779049,0.208490231,0.0766699975480229,0.561866981481619,,,,,,
Shawn Johnson,15,2,Athlete,United States,0.254505796,0.06090034688035591,1.356727617694836,0.335134928,0.0632408083140671,1.323231362797604,0.334525707,0.0672003548675036,1.2825189202806069,1.0,0.0756972395189493,1.1668746447533818,0.502244719,0.0801382463505035,1.1185010066089478,0.256071571,0.0801382463505035,1.1185010066089478,0.502061328,0.08659554906046099,0.7800133590721718,0.17231348,0.08659554906046099,0.7800133590721718,0.809200303,0.09574394285168811,0.6195288920418314,0.335441847,0.1261287164068467,0.5693525505561936,,,
Pamela Anderson,15,13,Model,Canada,0.09231641,0.0309393950464431,0.5517429037820589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helio Castroneves,15,10,Racing Driver,Brazil,0.171169129,0.0724470103100519,0.6971252858664057,0.172378382,0.07525189716976478,0.6899564962069756,0.253584622,0.0784325952873343,0.6705964149464778,,,,,,,,,,,,,,,,,,,,,,,,
Joey Fatone,15,12,Singer/Rapper,United States,0.105758618,0.0401047994182146,0.5324898171294761,0.149297122,0.041249936659027604,0.5196701506211312,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Lachey,15,11,Singer/Rapper,United States,0.171169129,0.036066208543528204,0.6112424212500684,0.149297122,0.03733296454953789,0.5969974894720971,0.117283933,0.0403598071246318,0.5945920106876261,,,,,,,,,,,,,,,,,,,,,,,,
Bristol Palin,15,9,TV Personality,United States,0.099422959,0.0353024402508249,0.5740912951021017,0.101406775,0.036784469109461905,0.5661214621613311,0.100855657,0.038857629230046306,0.5547677751472528,0.138768738,0.043628548427993505,0.5156226922948671,,,,,,,,,,,,,,,,,,,,,
Melissa Rycroft,15,1,TV Personality,United States,0.115711258,0.14256524933310472,0.8451245096082753,0.205052464,0.147779294539644,0.8408989802087079,1.0,0.152521775234139,0.8177400274351719,0.254264327,0.1661249902194562,0.770331373264222,0.502244719,0.16969432968995,0.737200477574676,0.334801593,0.16969432968995,0.737200477574676,0.875412792,0.19669056784441472,0.6176386794360831,0.864806772,0.19669056784441472,0.6176386794360831,0.502556353,0.2273095818381079,0.5489513005915647,0.668987261,0.24710682214202273,0.4513434762181167,,,
Ingo Rademacher,16,5,Actor/Actress,Germany,0.206103537,0.056255243939944105,0.7403254569924054,0.21555577,0.056255243939944105,0.7403254569924054,0.179415695,0.058442207493335604,0.724849978466897,0.209805429,0.059607569336184094,0.6933684642944915,0.187375319,0.06099454977639089,0.6594004233792219,0.262584469,0.06407529751027131,0.6373333856163566,0.219545217,0.0668618820932815,0.6093660061916402,0.218629518,0.07077517964990651,0.5766822832964499,0.219130936,0.0761511613396149,0.548644462069245,,,,,,
Zendaya,16,2,Actor/Actress,United States,0.938109327,0.24195964055128866,0.9961761603860186,1.0,0.24195964055128866,0.9961761603860186,1.0,0.24788129882638366,0.9778526441835594,0.502227143,0.257277047666694,0.9689128840632442,0.916498203,0.2625882468035313,0.9395498894748955,0.336860027,0.273642868852899,0.9201936983776111,0.505429783,0.286505740061771,0.9059055230730637,0.853136844,0.298122526303812,0.8688751447801258,0.259739273,0.3132783804999214,0.835324023768252,1.0,0.32488118316550185,0.7814900961352046,,,
Dorothy Hamill,16,12,Athlete,United States,0.506545218,0.0320305509242261,0.5035343701967013,0.105160423,0.0320305509242261,0.5035343701967013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Ortiz,16,8,Athlete,United States,0.135894531,0.0427460068057376,0.6415277766600617,0.141885738,0.0427460068057376,0.6415277766600617,0.258497727,0.0439606055702007,0.6213569569207456,0.132905397,0.046420811620468495,0.6111515437470879,0.187375319,0.0477096439963913,0.5849534666862923,0.143869204,0.05004193275457029,0.5619212873180816,,,,,,,,,,,,,,,
Alexandra Raisman,16,4,Athlete,United States,0.506545218,0.07677646239415649,0.802323477567957,0.338791148,0.07677646239415649,0.802323477567957,0.258497727,0.0782039626463025,0.7727299957392136,0.920503714,0.08127036188855649,0.7563314795515004,0.258358206,0.0836528345018192,0.7261897681354105,0.50264752,0.08658450977643649,0.6939884325333734,0.888168758,0.0920473383540611,0.679517859450448,0.503210434,0.09781980764708159,0.6459058386013181,1.0,0.09989762979396449,0.586641664345748,0.339024677,0.10953786554058151,0.5600746440184362,,,
Jacoby Jones,16,3,Athlete,United States,0.206103537,0.0641352938991743,0.7727567749324801,0.257159631,0.0641352938991743,0.7727567749324801,1.0,0.06533173992709201,0.7425717184899161,0.2578025,0.068259921701946,0.7259080152489327,0.339702919,0.0710252186830777,0.7037305554739425,0.177258413,0.0739685226899062,0.6729039709920787,0.263571957,0.076632479639839,0.641676802935086,0.260435161,0.07991749141315699,0.5991922504168348,1.0,0.08641968243850849,0.5743565579436066,0.260671911,0.09263296621559888,0.5321048602964601,,,
D. L. Hughley,16,9,Comedian,United States,0.11423242,0.039984649761778304,0.5476139003600119,0.110632101,0.039984649761778304,0.5476139003600119,0.125504788,0.0425483939231123,0.5506388417592795,0.18227,0.0438609086992023,0.5340542854902638,0.153082548,0.046113037347716004,0.5216857219793644,,,,,,,,,,,,,,,,,,
Andy Dick,16,7,Comedian,United States,0.102793124,0.045571340188242694,0.5760828954039651,0.21555577,0.045571340188242694,0.5760828954039651,0.130949112,0.0482225665472339,0.5750604374109718,0.18227,0.048926961143109696,0.5486699017976892,0.153082548,0.05146909785115089,0.5376000380746255,0.156474388,0.05256123030470149,0.5073561012579954,0.193292981,0.056898427994187414,0.504281384250597,,,,,,,,,,,,
Wynonna Judd,16,11,Singer/Rapper,United States,0.135894531,0.0351018618791707,0.5409013147821046,0.141885738,0.0351018618791707,0.5409013147821046,0.11795465,0.0361724225600365,0.5242969697363845,,,,,,,,,,,,,,,,,,,,,,,,
Kellie Pickler,16,1,Singer/Rapper,United States,0.506545218,0.23135688814839878,0.9433217148552128,1.0,0.23135688814839878,0.9433217148552128,0.336162984,0.24013797893589872,0.9381029365206813,0.502227143,0.24630027904280707,0.9183370694038323,0.504779689,0.2521204207751483,0.8928324399436344,0.893206074,0.2615833092582217,0.8712118463490727,0.34056971,0.2738063890256124,0.856150328005368,0.337610579,0.2829045784885554,0.8155704266484867,0.335690733,0.296784982487223,0.7833094952080439,1.0,0.32179839994265114,0.765170330209023,,,
